OpenPrice,ClosePrice,ChangePrice,ChangeScale,MinPrice,MaxPrice,DealMount,DealPrice,HandChange,Time2Number,HistoryDate,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
10.65,10.55,-0.1,-0.94,10.46,10.65,1808,190.57,0.62,20030314,3/14/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.56,10.54,-0.01,-0.09,10.31,10.6,1140,118.66,0.39,20030317,3/17/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.5,10.35,-0.19,-1.8,10.34,10.56,1430,149.67,0.49,20030318,3/18/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.35,10.43,0.08,0.77,10.31,10.55,630,65.6,0.22,20030319,3/19/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.43,10.35,-0.08,-0.77,10.32,10.44,620,64.21,0.21,20030320,3/20/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.35,10.55,0.2,1.93,10.35,10.55,414,43.53,0.14,20030321,3/21/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.58,10.47,-0.08,-0.76,10.46,10.58,396,41.52,0.14,20030324,3/24/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.45,10.38,-0.09,-0.86,10.35,10.5,537,55.86,0.18,20030325,3/25/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.36,10.33,-0.05,-0.48,10.3,10.39,424,43.89,0.14,20030326,3/26/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.32,10.62,0.29,2.81,10.22,10.65,1017,105.92,0.35,20030327,3/27/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.58,10.47,-0.15,-1.41,10.46,10.68,976,103.34,0.34,20030328,3/28/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.42,10.56,0.09,0.86,10.32,10.6,1127,117.69,0,20030331,3/31/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.45,10.69,0.13,1.23,10,10.72,1328,140.27,0.46,20030401,4/1/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.68,10.93,0.24,2.25,10.68,11.75,6065,668.89,2.08,20030402,4/2/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.83,10.83,-0.1,-0.91,10.77,10.95,1517,164.35,0.52,20030403,4/3/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.75,10.88,0.05,0.46,10.75,11.04,808,87.45,0.28,20030404,4/4/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.89,10.8,-0.08,-0.74,10.73,10.99,952,103.04,0.33,20030407,4/7/2003 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.65,10.54,-0.26,-2.41,10.51,10.85,1125,119.58,0.39,20030408,4/8/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.5,10.49,-0.05,-0.47,10.35,10.58,1811,189.17,0.62,20030409,4/9/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.5,10.53,0.04,0.38,10.4,10.79,2843,298.91,0.98,20030410,4/10/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.51,10.52,-0.01,-0.09,10.42,10.73,2475,260.44,0.85,20030411,4/11/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.66,10.8,0.28,2.66,10.48,10.8,6039,644.76,2.08,20030414,4/14/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.87,10.97,0.17,1.57,10.7,10.97,5523,596.42,1.9,20030415,4/15/2003 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,10.74,-0.23,-2.1,10.7,11,3213,347.22,1.1,20030416,4/16/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.65,10.53,-0.21,-1.96,10.45,10.73,2225,234.97,0.76,20030417,4/17/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.5,10.65,0.12,1.14,10.48,10.72,1799,191.23,0.62,20030418,4/18/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.6,10.45,-0.2,-1.88,10.35,10.75,1500,157.02,0.52,20030421,4/21/2003 0:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.02,9.55,-0.9,-8.61,9.46,10.2,9336,910.31,3.21,20030422,4/22/2003 0:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.53,9.25,-0.3,-3.14,9.23,9.54,5793,539.62,1.99,20030423,4/23/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.3,9.34,0.09,0.97,9.25,9.49,2979,279.74,1.02,20030424,4/24/2003 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.35,9.08,-0.26,-2.78,9,9.42,2255,207.59,0.77,20030425,4/25/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.17,9.02,-0.06,-0.66,8.73,9.24,3941,348.65,1.35,20030428,4/28/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.15,9.05,0.03,0.33,8.95,9.15,3054,276.74,1.05,20030429,4/29/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.1,9.02,-0.03,-0.33,8.89,9.24,2568,233,0.88,20030430,4/30/2003 0:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.03,8.63,-0.39,-4.32,8.6,9.03,2001,175.88,0.69,20030512,5/12/2003 0:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,8.13,-0.5,-5.79,8.05,8.5,3776,308.35,1.3,20030513,5/13/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.12,8.39,0.26,3.2,8.07,8.55,2085,173.67,0.72,20030514,5/14/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.38,8.65,0.26,3.1,8.25,8.68,3047,258.14,1.05,20030515,5/15/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.67,8.59,-0.06,-0.69,8.52,8.71,1907,163.98,0.66,20030516,5/16/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.6,8.75,0.16,1.86,8.58,8.87,1692,147.71,0.58,20030519,5/19/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.75,8.62,-0.13,-1.49,8.58,8.8,1355,117.16,0.46,20030520,5/20/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.75,8.61,-0.01,-0.12,8.5,8.75,1192,102.55,0.41,20030521,5/21/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.57,8.59,-0.02,-0.23,8.5,8.7,2096,179.35,0.72,20030522,5/22/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.61,8.68,0.09,1.05,8.61,8.76,1940,169.26,0.67,20030523,5/23/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.7,8.86,0.18,2.07,8.65,8.88,2164,189.9,0.74,20030526,5/26/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.87,8.97,0.11,1.24,8.8,8.97,1825,162.37,0.63,20030527,5/27/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.97,9.16,0.19,2.12,8.97,9.24,3336,303.81,1.15,20030528,5/28/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.13,9.02,-0.14,-1.53,8.9,9.19,2249,202.59,0.77,20030529,5/29/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.08,9.12,0.1,1.11,9.05,9.25,2473,225.91,0.85,20030530,5/30/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.1,9.16,0.04,0.44,9,9.16,1507,136.64,0.52,20030602,6/2/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.1,9.01,-0.15,-1.64,9,9.14,2017,182.34,0.69,20030603,6/3/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.91,8.84,-0.17,-1.89,8.75,9,2121,187.82,0.73,20030604,6/4/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.95,8.87,0.03,0.34,8.8,8.95,1323,117.3,0.45,20030605,6/5/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.87,8.8,-0.07,-0.79,8.74,8.9,1399,123.41,0.48,20030606,6/6/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.7,8.76,-0.04,-0.45,8.63,8.78,831,72.23,0.28,20030609,6/9/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.86,8.8,0.04,0.46,8.7,8.9,816,71.59,0.28,20030610,6/10/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.88,9.14,0.34,3.86,8.88,9.15,2678,242.47,0.92,20030611,6/11/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.18,9.21,0.07,0.77,9.05,9.22,2691,246.4,0.92,20030612,6/12/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.18,9.2,-0.01,-0.11,9.08,9.28,1742,160.27,0.6,20030613,6/13/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.18,9.36,0.16,1.74,9.11,9.39,2659,245.34,0.91,20030616,6/16/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.26,9.25,-0.11,-1.18,9.2,9.34,2253,208.43,0.77,20030617,6/17/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.23,9.12,-0.13,-1.41,9.11,9.28,1019,93.53,0.35,20030618,6/18/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,9.1,-0.02,-0.22,8.93,9.13,1445,130.28,0.5,20030619,6/19/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.06,9.1,0,0,9.06,9.18,1056,96.4,0.36,20030620,6/20/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.1,8.96,-0.14,-1.54,8.96,9.1,1171,105.36,0.4,20030623,6/23/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.97,8.99,0.03,0.33,8.82,9.05,594,53.33,0.2,20030624,6/24/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.99,9.01,0.02,0.22,8.96,9.08,832,75.14,0.28,20030625,6/25/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.02,8.85,-0.16,-1.78,8.6,9.06,925,81.86,0.32,20030626,6/26/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.79,8.68,-0.17,-1.92,8.68,8.9,646,56.89,0.22,20030627,6/27/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.65,8.53,-0.15,-1.73,8.52,8.74,624,54.08,0.21,20030701,7/1/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.53,8.53,0,0,8.45,8.6,764,65.03,0.26,20030702,7/2/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.5,8.46,-0.07,-0.82,8.35,8.57,1514,127.45,0.52,20030703,7/3/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.46,8.56,0.1,1.18,8.38,8.58,1216,102.97,0.42,20030704,7/4/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.58,8.69,0.13,1.52,8.45,8.72,990,85,0.34,20030707,7/7/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.77,8.93,0.24,2.76,8.75,9.08,4271,382.12,1.47,20030708,7/8/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.71,8.77,-0.16,-1.79,8.71,8.93,960,84.33,0.33,20030709,7/9/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.9,8.85,0.08,0.91,8.71,8.92,970,85.66,0.33,20030710,7/10/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.88,8.8,-0.05,-0.56,8.76,8.88,973,85.7,0.33,20030711,7/11/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.78,8.73,-0.07,-0.8,8.7,8.78,436,38.1,0.15,20030714,7/14/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.73,8.64,-0.09,-1.03,8.61,8.73,871,75.18,0.3,20030715,7/15/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.65,8.69,0.05,0.58,8.64,8.9,610,53.3,0.21,20030716,7/16/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.7,8.7,0.01,0.12,8.63,8.73,821,71.16,0.28,20030717,7/17/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.75,8.64,-0.06,-0.69,8.54,8.75,1600,138.38,0.55,20030718,7/18/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.62,8.6,-0.04,-0.46,8.34,8.88,1251,105.99,0.43,20030721,7/21/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.58,8.62,0.02,0.23,8.4,8.68,876,74.39,0.3,20030722,7/22/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.62,8.88,0.26,3.02,8.51,8.9,1820,158.71,0.62,20030723,7/23/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,9.07,0.19,2.14,9,9.28,15433,1412.91,5.3,20030724,7/24/2003 0:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8.73,-0.34,-3.75,8.7,9,4122,363.37,1.42,20030725,7/25/2003 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.75,8.5,-0.23,-2.63,8.41,8.75,2052,175.18,0.7,20030728,7/28/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.45,8.48,-0.02,-0.24,8.43,8.58,1235,104.64,0.42,20030729,7/29/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.5,8.59,0.11,1.3,8.42,8.59,1205,102.25,0.41,20030730,7/30/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.51,8.47,-0.12,-1.4,8.42,8.57,775,65.73,0.27,20030731,7/31/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.42,8.41,-0.06,-0.71,8.3,8.46,1483,124.08,0.51,20030801,8/1/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.38,8.58,0.17,2.02,8.36,8.62,960,81.47,0.33,20030804,8/4/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.53,8.58,0,0,8.45,8.65,765,65.37,0.26,20030805,8/5/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.57,8.63,0.05,0.58,8.46,8.64,1041,88.93,0.36,20030806,8/6/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.58,8.64,0.01,0.12,8.55,8.67,670,57.86,0.23,20030807,8/7/2003 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.64,8.46,-0.18,-2.08,8.41,8.64,722,61.33,0.25,20030808,8/8/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.47,8.46,0,0,8.4,8.56,349,29.65,0.12,20030811,8/11/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.45,8.57,0.11,1.3,8.45,8.57,560,47.56,0.19,20030812,8/12/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.5,8.44,-0.13,-1.52,8.38,8.53,428,36.12,0.15,20030813,8/13/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.38,8.4,-0.04,-0.47,8.38,8.49,668,56.26,0.23,20030814,8/14/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.48,8.46,0.06,0.71,8.35,8.48,478,40.2,0.16,20030815,8/15/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.4,8.42,-0.04,-0.47,8.39,8.46,284,23.97,0.1,20030818,8/18/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.45,8.47,0.05,0.59,8.4,8.59,472,40.17,0.16,20030819,8/19/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.47,8.42,-0.05,-0.59,8.37,8.48,679,57.04,0.23,20030820,8/20/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.47,8.41,-0.01,-0.12,8.36,8.51,328,27.6,0.11,20030821,8/21/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.47,8.42,0.01,0.12,8.4,8.52,512,43.14,0.18,20030822,8/22/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.37,8.27,-0.15,-1.78,8.2,8.46,672,55.93,0.23,20030825,8/25/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.27,8.3,0.03,0.36,8.18,8.35,655,53.92,0.22,20030826,8/26/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.28,8.22,-0.08,-0.96,8,8.32,925,75.18,0.32,20030827,8/27/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.18,8.34,0.12,1.46,8.05,8.44,1784,147.6,0.61,20030828,8/28/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.28,8.33,-0.01,-0.12,8.13,8.34,686,56.39,0.24,20030829,8/29/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.3,8.43,0.1,1.2,8.23,8.45,1016,84.96,0.35,20030901,9/1/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.45,8.43,0,0,8.3,8.46,906,75.99,0.31,20030902,9/2/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.38,8.48,0.05,0.59,8.32,8.49,826,69.28,0.28,20030903,9/3/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.47,8.42,-0.06,-0.71,8.42,8.5,701,59.32,0.24,20030904,9/4/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.45,8.27,-0.15,-1.78,8.26,8.45,488,40.65,0.17,20030905,9/5/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.21,8.3,0.03,0.36,8.2,8.3,604,49.91,0.21,20030908,9/8/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.39,8.25,-0.05,-0.6,8.24,8.39,259,21.48,0.09,20030909,9/9/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.25,8.22,-0.03,-0.36,8.22,8.28,236,19.5,0.08,20030910,9/10/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.23,8.26,0.04,0.49,8.2,8.31,323,26.69,0.11,20030911,9/11/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.24,8.11,-0.15,-1.82,8.11,8.3,360,29.46,0.12,20030912,9/12/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.1,7.99,-0.12,-1.48,7.97,8.12,883,70.89,0.3,20030915,9/15/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.18,8.1,0.11,1.38,8,8.18,445,35.87,0.15,20030916,9/16/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.27,7.98,-0.12,-1.48,7.95,8.27,401,32.09,0.14,20030917,9/17/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.08,7.96,-0.02,-0.25,7.91,8.08,381,30.39,0.13,20030918,9/18/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.95,7.96,0,0,7.89,7.96,631,49.99,0.22,20030919,9/19/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,7.96,0,0,7.83,8,555,43.77,0.19,20030922,9/22/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.85,8.03,0.07,0.88,7.85,8.05,196,15.55,0.07,20030923,9/23/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,8.12,0.09,1.12,7.9,8.16,682,55.24,0.23,20030924,9/24/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.97,7.98,-0.14,-1.72,7.95,8.1,288,23.05,0.1,20030925,9/25/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.9,7.92,-0.06,-0.75,7.9,7.98,269,21.33,0.09,20030926,9/26/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.78,7.8,-0.12,-1.52,7.7,7.85,617,48.19,0.21,20030929,9/29/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.85,8.05,0.25,3.21,7.79,8.09,1400,111.64,0.48,20030930,9/30/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.92,8.01,-0.04,-0.5,7.92,8.03,270,21.51,0.09,20031008,10/8/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.93,8,-0.01,-0.12,7.86,8,280,22.21,0.1,20031009,10/9/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.95,8.1,0.1,1.25,7.95,8.12,514,41.47,0.18,20031010,10/10/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.18,8.07,-0.03,-0.37,7.98,8.18,348,28.05,0.12,20031013,10/13/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.07,7.98,-0.09,-1.12,7.95,8.07,83,6.63,0.03,20031014,10/14/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.1,7.91,-0.07,-0.88,7.81,8.1,224,17.87,0.08,20031015,10/15/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.9,7.83,-0.08,-1.01,7.83,7.96,183,14.35,0.06,20031016,10/16/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.8,7.89,0.06,0.77,7.8,7.89,281,21.96,0.1,20031017,10/17/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.74,7.86,-0.03,-0.38,7.73,7.92,182,14.14,0.06,20031020,10/20/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.8,7.75,-0.11,-1.4,7.74,7.85,339,26.34,0.12,20031021,10/21/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.75,7.92,0.17,2.19,7.75,7.94,448,35.25,0.15,20031022,10/22/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.87,7.85,-0.07,-0.88,7.8,7.94,439,34.42,0.15,20031023,10/23/2003 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.71,7.77,-0.08,-1.02,7.58,7.9,658,50.91,0.23,20031024,10/24/2003 0:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.87,7.4,-0.37,-4.76,7.1,7.87,801,60.51,0.28,20031027,10/27/2003 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.38,7.2,-0.2,-2.7,7.11,7.42,781,56.59,0.27,20031028,10/28/2003 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.29,7.03,-0.17,-2.36,6.86,7.29,1155,80.43,0.4,20031029,10/29/2003 0:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.02,6.78,-0.25,-3.56,6.7,7.12,549,37.51,0.19,20031030,10/30/2003 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.78,6.81,0.03,0.44,6.64,6.99,711,48.45,0.24,20031031,10/31/2003 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.71,6.8,-0.01,-0.15,6.7,6.81,578,39.26,0.2,20031103,11/3/2003 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
